"subjectID" "activityLabel" "variable" "value"
"9941" 7 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.333627288978723
"9942" 7 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.391182549629412
"9943" 8 "LAYING" "fBodyAccJerk.meanFreq.X" 0.164984298959259
"9944" 8 "SITTING" "fBodyAccJerk.meanFreq.X" 0.227828617
"9945" 8 "STANDING" "fBodyAccJerk.meanFreq.X" 0.267296230824074
"9946" 8 "WALKING" "fBodyAccJerk.meanFreq.X" -0.345898115416667
"9947" 8 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.170997897197368
"9948" 8 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.115989564712683
"9949" 9 "LAYING" "fBodyAccJerk.meanFreq.X" -0.08503093738
"9950" 9 "SITTING" "fBodyAccJerk.meanFreq.X" 0.02039798558
"9951" 9 "STANDING" "fBodyAccJerk.meanFreq.X" -0.0235041479111111
"9952" 9 "WALKING" "fBodyAccJerk.meanFreq.X" -0.378291493076923
"9953" 9 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.43402213
"9954" 9 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.427211088244898
"9955" 10 "LAYING" "fBodyAccJerk.meanFreq.X" 0.0485572099491379
"9956" 10 "SITTING" "fBodyAccJerk.meanFreq.X" 0.193449216333333
"9957" 10 "STANDING" "fBodyAccJerk.meanFreq.X" 0.253301389636364
"9958" 10 "WALKING" "fBodyAccJerk.meanFreq.X" -0.260130638807547
"9959" 10 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.236779781631579
"9960" 10 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.230337514021277
"9961" 11 "LAYING" "fBodyAccJerk.meanFreq.X" 0.178104551486316
"9962" 11 "SITTING" "fBodyAccJerk.meanFreq.X" 0.153320197518868
"9963" 11 "STANDING" "fBodyAccJerk.meanFreq.X" 0.312171839674468
"9964" 11 "WALKING" "fBodyAccJerk.meanFreq.X" -0.353419932627119
"9965" 11 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.338849974521739
"9966" 11 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.446992354759259
"9967" 12 "LAYING" "fBodyAccJerk.meanFreq.X" 0.083907082125
"9968" 12 "SITTING" "fBodyAccJerk.meanFreq.X" 0.138129939916471
"9969" 12 "STANDING" "fBodyAccJerk.meanFreq.X" 0.230672593114754
"9970" 12 "WALKING" "fBodyAccJerk.meanFreq.X" -0.2811065665
"9971" 12 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.212787743043478
"9972" 12 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.331247540442308
"9973" 13 "LAYING" "fBodyAccJerk.meanFreq.X" 0.169895805430645
"9974" 13 "SITTING" "fBodyAccJerk.meanFreq.X" 0.264214260326531
"9975" 13 "STANDING" "fBodyAccJerk.meanFreq.X" 0.237964693460702
"9976" 13 "WALKING" "fBodyAccJerk.meanFreq.X" -0.190905932631579
"9977" 13 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.346608657340426
"9978" 13 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.323344232581818
"9979" 14 "LAYING" "fBodyAccJerk.meanFreq.X" -0.158599091641176
"9980" 14 "SITTING" "fBodyAccJerk.meanFreq.X" 0.00357106024444444
"9981" 14 "STANDING" "fBodyAccJerk.meanFreq.X" 0.0237594244966667
"9982" 14 "WALKING" "fBodyAccJerk.meanFreq.X" -0.255900962474576
"9983" 14 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.2710115324
"9984" 14 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.263935056981481
"9985" 15 "LAYING" "fBodyAccJerk.meanFreq.X" 0.114787481842222
"9986" 15 "SITTING" "fBodyAccJerk.meanFreq.X" 0.240022781071475
"9987" 15 "STANDING" "fBodyAccJerk.meanFreq.X" 0.267947792641509
"9988" 15 "WALKING" "fBodyAccJerk.meanFreq.X" -0.292088318740741
"9989" 15 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.377130942619048
"9990" 15 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.439499582708333
"9991" 16 "LAYING" "fBodyAccJerk.meanFreq.X" 0.06559671734
"9992" 16 "SITTING" "fBodyAccJerk.meanFreq.X" 0.203452532052174
"9993" 16 "STANDING" "fBodyAccJerk.meanFreq.X" 0.267452462051282
"9994" 16 "WALKING" "fBodyAccJerk.meanFreq.X" -0.330912145882353
"9995" 16 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.368978400468085
"9996" 16 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.332237727509804
"9997" 17 "LAYING" "fBodyAccJerk.meanFreq.X" 0.188447976580282
"9998" 17 "SITTING" "fBodyAccJerk.meanFreq.X" 0.232009757914063
"9999" 17 "STANDING" "fBodyAccJerk.meanFreq.X" 0.257118196283333
"10000" 17 "WALKING" "fBodyAccJerk.meanFreq.X" -0.43680842295082
"10001" 17 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.508557029565217
"10002" 17 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.576044001875
"10003" 18 "LAYING" "fBodyAccJerk.meanFreq.X" 0.159761097664615
"10004" 18 "SITTING" "fBodyAccJerk.meanFreq.X" 0.234747570824561
"10005" 18 "STANDING" "fBodyAccJerk.meanFreq.X" 0.200295939657534
"10006" 18 "WALKING" "fBodyAccJerk.meanFreq.X" -0.34877438
"10007" 18 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.334193776218182
"10008" 18 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.442089377068966
"10009" 19 "LAYING" "fBodyAccJerk.meanFreq.X" 0.135277438
"10010" 19 "SITTING" "fBodyAccJerk.meanFreq.X" 0.091700311709589
"10011" 19 "STANDING" "fBodyAccJerk.meanFreq.X" 0.199135943480822
"10012" 19 "WALKING" "fBodyAccJerk.meanFreq.X" -0.214787048403846
"10013" 19 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.240575873128205
"10014" 19 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.273942744225
"10015" 20 "LAYING" "fBodyAccJerk.meanFreq.X" 0.116642082939706
"10016" 20 "SITTING" "fBodyAccJerk.meanFreq.X" 0.136601130674242
"10017" 20 "STANDING" "fBodyAccJerk.meanFreq.X" 0.0982414306372603
"10018" 20 "WALKING" "fBodyAccJerk.meanFreq.X" -0.257051149084314
"10019" 20 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.450948560266667
"10020" 20 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.475001504117647
"10021" 21 "LAYING" "fBodyAccJerk.meanFreq.X" 0.0883780669131111
"10022" 21 "SITTING" "fBodyAccJerk.meanFreq.X" 0.244349529764706
"10023" 21 "STANDING" "fBodyAccJerk.meanFreq.X" 0.156072448511236
"10024" 21 "WALKING" "fBodyAccJerk.meanFreq.X" -0.195103003780769
"10025" 21 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.288856976111111
"10026" 21 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.267817083638298
"10027" 22 "LAYING" "fBodyAccJerk.meanFreq.X" 0.0734034055506944
"10028" 22 "SITTING" "fBodyAccJerk.meanFreq.X" 0.214704630348387
"10029" 22 "STANDING" "fBodyAccJerk.meanFreq.X" 0.227103206142857
"10030" 22 "WALKING" "fBodyAccJerk.meanFreq.X" -0.102095050734783
"10031" 22 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.244503497722222
"10032" 22 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" 0.0466071941261905
"10033" 23 "LAYING" "fBodyAccJerk.meanFreq.X" 0.206066869445833
"10034" 23 "SITTING" "fBodyAccJerk.meanFreq.X" 0.285643525808824
"10035" 23 "STANDING" "fBodyAccJerk.meanFreq.X" 0.201179907463235
"10036" 23 "WALKING" "fBodyAccJerk.meanFreq.X" -0.269875748525424
"10037" 23 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.210126610722222
"10038" 23 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.278707884980392
"10039" 24 "LAYING" "fBodyAccJerk.meanFreq.X" 0.152359886551389
"10040" 24 "SITTING" "fBodyAccJerk.meanFreq.X" 0.187752123742647
"10041" 24 "STANDING" "fBodyAccJerk.meanFreq.X" 0.207088443601449
"10042" 24 "WALKING" "fBodyAccJerk.meanFreq.X" -0.253177488803448
"10043" 24 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.398144618
"10044" 24 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.392831269898305
"10045" 25 "LAYING" "fBodyAccJerk.meanFreq.X" -0.0416113196575342
"10046" 25 "SITTING" "fBodyAccJerk.meanFreq.X" 0.176656276830769
"10047" 25 "STANDING" "fBodyAccJerk.meanFreq.X" 0.186395511032432
"10048" 25 "WALKING" "fBodyAccJerk.meanFreq.X" -0.223500510481081
"10049" 25 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.419732508103448
"10050" 25 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.410294109653846
"10051" 26 "LAYING" "fBodyAccJerk.meanFreq.X" 0.137090425315789
"10052" 26 "SITTING" "fBodyAccJerk.meanFreq.X" 0.17657695075641
"10053" 26 "STANDING" "fBodyAccJerk.meanFreq.X" 0.267659898704054
"10054" 26 "WALKING" "fBodyAccJerk.meanFreq.X" -0.254935528889831
"10055" 26 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.5212878612
"10056" 26 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.222513914852727
"10057" 27 "LAYING" "fBodyAccJerk.meanFreq.X" 0.0961256024564865
"10058" 27 "SITTING" "fBodyAccJerk.meanFreq.X" 0.194318820804286
"10059" 27 "STANDING" "fBodyAccJerk.meanFreq.X" 0.29614372759125
"10060" 27 "WALKING" "fBodyAccJerk.meanFreq.X" -0.268722350470175
"10061" 27 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.331351997727273
"10062" 27 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.361648357411765
"10063" 28 "LAYING" "fBodyAccJerk.meanFreq.X" 0.104292020185
"10064" 28 "SITTING" "fBodyAccJerk.meanFreq.X" 0.147680902402778
"10065" 28 "STANDING" "fBodyAccJerk.meanFreq.X" 0.146890848677215
"10066" 28 "WALKING" "fBodyAccJerk.meanFreq.X" -0.353217731666667
"10067" 28 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.276941823673913
"10068" 28 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.232074537770588
"10069" 29 "LAYING" "fBodyAccJerk.meanFreq.X" 0.138616312664928
"10070" 29 "SITTING" "fBodyAccJerk.meanFreq.X" 0.277955332916667
"10071" 29 "STANDING" "fBodyAccJerk.meanFreq.X" 0.303254910076923
"10072" 29 "WALKING" "fBodyAccJerk.meanFreq.X" -0.201300454630189
"10073" 29 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.270161022958333
"10074" 29 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.379789331795918
"10075" 30 "LAYING" "fBodyAccJerk.meanFreq.X" 0.0410381510042857
"10076" 30 "SITTING" "fBodyAccJerk.meanFreq.X" 0.136689127145161
"10077" 30 "STANDING" "fBodyAccJerk.meanFreq.X" 0.0608341046813559
"10078" 30 "WALKING" "fBodyAccJerk.meanFreq.X" -0.268877781692308
"10079" 30 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.X" -0.307116650137097
"10080" 30 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.X" -0.4436963292
"10081" 1 "LAYING" "fBodyAccJerk.meanFreq.Y" 0.024513618956
"10082" 1 "SITTING" "fBodyAccJerk.meanFreq.Y" 0.0475437839595745
"10083" 1 "STANDING" "fBodyAccJerk.meanFreq.Y" 0.0391618954943396
"10084" 1 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.386237143210526
"10085" 1 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.33758970122449
"10086" 1 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.509495531698113
"10087" 2 "LAYING" "fBodyAccJerk.meanFreq.Y" 0.1212064240125
"10088" 2 "SITTING" "fBodyAccJerk.meanFreq.Y" 0.0262448647134783
"10089" 2 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.0569368291814815
"10090" 2 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.263574018186441
"10091" 2 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.357514501744681
"10092" 2 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.287688885375
"10093" 3 "LAYING" "fBodyAccJerk.meanFreq.Y" -0.0131774961758065
"10094" 3 "SITTING" "fBodyAccJerk.meanFreq.Y" -0.0959148729942308
"10095" 3 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.258164810172131
"10096" 3 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.258667984862069
"10097" 3 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.356023306938775
"10098" 3 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.453789820355932
"10099" 4 "LAYING" "fBodyAccJerk.meanFreq.Y" 0.0987428836296296
"10100" 4 "SITTING" "fBodyAccJerk.meanFreq.Y" -0.075289966262
"10101" 4 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.126450632983929
"10102" 4 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.385880862833333
"10103" 4 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.181293185048889
"10104" 4 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.39270192625
"10105" 5 "LAYING" "fBodyAccJerk.meanFreq.Y" 0.195677336307692
"10106" 5 "SITTING" "fBodyAccJerk.meanFreq.Y" -0.131861736040909
"10107" 5 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.143681804520893
"10108" 5 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.534049822678571
"10109" 5 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.470994737234043
"10110" 5 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.577009359574468
"10111" 6 "LAYING" "fBodyAccJerk.meanFreq.Y" -0.0222029460298246
"10112" 6 "SITTING" "fBodyAccJerk.meanFreq.Y" -0.150934459496364
"10113" 6 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.251013912454386
"10114" 6 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.466305754035088
"10115" 6 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.48434366125
"10116" 6 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.501170339607843
"10117" 7 "LAYING" "fBodyAccJerk.meanFreq.Y" -0.0451342616019231
"10118" 7 "SITTING" "fBodyAccJerk.meanFreq.Y" -0.0815021323520833
"10119" 7 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.188479735466038
"10120" 7 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.287013819157895
"10121" 7 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.414196284085106
"10122" 7 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.425313822294118
"10123" 8 "LAYING" "fBodyAccJerk.meanFreq.Y" 0.00667286421111111
"10124" 8 "SITTING" "fBodyAccJerk.meanFreq.Y" 0.0527157003152174
"10125" 8 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.0598195579537037
"10126" 8 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.4192779011875
"10127" 8 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.337650965236842
"10128" 8 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.344029932341463
"10129" 9 "LAYING" "fBodyAccJerk.meanFreq.Y" -0.227093669698
"10130" 9 "SITTING" "fBodyAccJerk.meanFreq.Y" -0.27190085077
"10131" 9 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.0981894026
"10132" 9 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.389047303846154
"10133" 9 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.232042826333571
"10134" 9 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.52927597244898
"10135" 10 "LAYING" "fBodyAccJerk.meanFreq.Y" 0.0425942300482759
"10136" 10 "SITTING" "fBodyAccJerk.meanFreq.Y" -0.0261859265331481
"10137" 10 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.187095243409091
"10138" 10 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.148445687402075
"10139" 10 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.297763023710526
"10140" 10 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.370854829787234
"10141" 11 "LAYING" "fBodyAccJerk.meanFreq.Y" 0.00344999603508772
"10142" 11 "SITTING" "fBodyAccJerk.meanFreq.Y" -0.0805058031716981
"10143" 11 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.0305094144893617
"10144" 11 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.427889402576271
"10145" 11 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.455972775869565
"10146" 11 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.461641074074074
"10147" 12 "LAYING" "fBodyAccJerk.meanFreq.Y" -0.017661749435
"10148" 12 "SITTING" "fBodyAccJerk.meanFreq.Y" -0.098733235372549
"10149" 12 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.174967084639344
"10150" 12 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.22346071292
"10151" 12 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.386695904413043
"10152" 12 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.380249904980769
"10153" 13 "LAYING" "fBodyAccJerk.meanFreq.Y" 0.0656536996983871
"10154" 13 "SITTING" "fBodyAccJerk.meanFreq.Y" -0.00193284292653061
"10155" 13 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.047896000245614
"10156" 13 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.447119510526316
"10157" 13 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.45664123893617
"10158" 13 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.586022409090909
"10159" 14 "LAYING" "fBodyAccJerk.meanFreq.Y" -0.231153333607843
"10160" 14 "SITTING" "fBodyAccJerk.meanFreq.Y" -0.232143578944444
"10161" 14 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.212196767033333
"10162" 14 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.363463832288136
"10163" 14 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.306938978377778
"10164" 14 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.487347927037037
"10165" 15 "LAYING" "fBodyAccJerk.meanFreq.Y" 0.0141056829361111
"10166" 15 "SITTING" "fBodyAccJerk.meanFreq.Y" -6.7038305084726e-06
"10167" 15 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.173615099864151
"10168" 15 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.330560047666667
"10169" 15 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.386323443795238
"10170" 15 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.468496864166667
"10171" 16 "LAYING" "fBodyAccJerk.meanFreq.Y" -0.0185799188572857
"10172" 16 "SITTING" "fBodyAccJerk.meanFreq.Y" -0.027202812815942
"10173" 16 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.0110757034462821
"10174" 16 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.396511933696078
"10175" 16 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.417064208808511
"10176" 16 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.535799234509804
"10177" 17 "LAYING" "fBodyAccJerk.meanFreq.Y" 0.0279305879725352
"10178" 17 "SITTING" "fBodyAccJerk.meanFreq.Y" 0.0885338998796875
"10179" 17 "STANDING" "fBodyAccJerk.meanFreq.Y" 0.0739987319439744
"10180" 17 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.40049341595082
"10181" 17 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.559085845869565
"10182" 17 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.474055998333333
"10183" 18 "LAYING" "fBodyAccJerk.meanFreq.Y" 0.0551692814758462
"10184" 18 "SITTING" "fBodyAccJerk.meanFreq.Y" 0.00687195409298246
"10185" 18 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.157432016482192
"10186" 18 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.337293285178571
"10187" 18 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.430209134836364
"10188" 18 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.466043113965517
"10189" 19 "LAYING" "fBodyAccJerk.meanFreq.Y" 0.0838227031284337
"10190" 19 "SITTING" "fBodyAccJerk.meanFreq.Y" -0.0925759101945205
"10191" 19 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.11251381169863
"10192" 19 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.388095890192308
"10193" 19 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.387547819487179
"10194" 19 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.364347950525
"10195" 20 "LAYING" "fBodyAccJerk.meanFreq.Y" 0.0212201874367647
"10196" 20 "SITTING" "fBodyAccJerk.meanFreq.Y" -0.124408290681364
"10197" 20 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.316121168630137
"10198" 20 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.475080055294118
"10199" 20 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.4985269758
"10200" 20 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.55340726627451
"10201" 21 "LAYING" "fBodyAccJerk.meanFreq.Y" -0.0257551308055556
"10202" 21 "SITTING" "fBodyAccJerk.meanFreq.Y" -0.0118456245047059
"10203" 21 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.11577347441236
"10204" 21 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.364918893846154
"10205" 21 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.431506656453333
"10206" 21 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.297830831408511
"10207" 22 "LAYING" "fBodyAccJerk.meanFreq.Y" -0.12196479475
"10208" 22 "SITTING" "fBodyAccJerk.meanFreq.Y" -0.0605385147354839
"10209" 22 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.243211290984127
"10210" 22 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.0787882256
"10211" 22 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.400892381111111
"10212" 22 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.270497675785714
"10213" 23 "LAYING" "fBodyAccJerk.meanFreq.Y" 0.0982745766404167
"10214" 23 "SITTING" "fBodyAccJerk.meanFreq.Y" -0.0438597429455882
"10215" 23 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.0878295931260294
"10216" 23 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.278843950576271
"10217" 23 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.181909200418519
"10218" 23 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.357319836562745
"10219" 24 "LAYING" "fBodyAccJerk.meanFreq.Y" 0.0753041126791667
"10220" 24 "SITTING" "fBodyAccJerk.meanFreq.Y" -0.0884463992352941
"10221" 24 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.131947804072174
"10222" 24 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.439634005689655
"10223" 24 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.415305377727273
"10224" 24 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.508876718135593
"10225" 25 "LAYING" "fBodyAccJerk.meanFreq.Y" -0.279813645884932
"10226" 25 "SITTING" "fBodyAccJerk.meanFreq.Y" -0.0408130188664615
"10227" 25 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.108166388858784
"10228" 25 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.54613878577027
"10229" 25 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.544902332586207
"10230" 25 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.601971415384615
"10231" 26 "LAYING" "fBodyAccJerk.meanFreq.Y" 0.127044302263158
"10232" 26 "SITTING" "fBodyAccJerk.meanFreq.Y" 0.0466390168589744
"10233" 26 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.0854585422074324
"10234" 26 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.408094837118644
"10235" 26 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.4566796268
"10236" 26 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.477676635818182
"10237" 27 "LAYING" "fBodyAccJerk.meanFreq.Y" 0.0629930660081081
"10238" 27 "SITTING" "fBodyAccJerk.meanFreq.Y" -0.0105794955342857
"10239" 27 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.03292309817125
"10240" 27 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.226365823631579
"10241" 27 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.294651710159091
"10242" 27 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.372671804901961
"10243" 28 "LAYING" "fBodyAccJerk.meanFreq.Y" 0.0010860935176125
"10244" 28 "SITTING" "fBodyAccJerk.meanFreq.Y" -0.211341156344444
"10245" 28 "STANDING" "fBodyAccJerk.meanFreq.Y" -0.350627823255696
"10246" 28 "WALKING" "fBodyAccJerk.meanFreq.Y" -0.492410732962963
"10247" 28 "WALKING_DOWNSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.393681484543478
"10248" 28 "WALKING_UPSTAIRS" "fBodyAccJerk.meanFreq.Y" -0.362750971627451
"10249" 29 "LAYING" "fBodyAccJerk.meanFreq.Y" 0.134734984846377
"10250" 29 "SITTING" "fBodyAccJerk.meanFreq.Y" 0.0277396724596667
